chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
719	chr1	27205180	27205569	CpG: 36	389	36	262	18.5	67.4	0.82
720	chr1	27211466	27212028	CpG: 52	562	52	330	18.5	58.7	1.08
721	chr1	27353932	27354329	CpG: 40	397	40	239	20.2	60.2	1.13
722	chr1	27400471	27400672	CpG: 21	201	21	136	20.9	67.7	0.92
723	chr1	27433292	27434294	CpG: 106	1002	106	744	21.2	74.3	0.79
724	chr1	27521040	27521593	CpG: 63	553	63	392	22.8	70.9	0.92
725	chr1	27548506	27550603	CpG: 162	2097	162	1359	15.5	64.8	0.74
726	chr1	27555864	27556177	CpG: 23	313	23	216	14.7	69	0.63
727	chr1	27559611	27560330	CpG: 72	719	72	504	20	70.1	0.84
728	chr1	27564999	27565830	CpG: 79	831	79	534	19	64.3	0.94
729	chr1	27582187	27582418	CpG: 24	231	24	171	20.8	74	0.76
730	chr1	27591479	27591936	CpG: 66	457	66	346	28.9	75.7	1.01
731	chr1	27688929	27689440	CpG: 50	511	50	336	19.6	65.8	0.94
732	chr1	27727003	27727550	CpG: 54	547	54	408	19.7	74.6	0.71
733	chr1	27747004	27747225	CpG: 16	221	16	143	14.5	64.7	0.71
734	chr1	27767514	27768111	CpG: 43	597	43	338	14.4	56.6	0.9
735	chr1	27774247	27775275	CpG: 98	1028	98	692	19.1	67.3	0.84
736	chr1	27802292	27803453	CpG: 95	1161	95	610	16.4	52.5	1.19
737	chr1	27814452	27814911	CpG: 39	459	39	308	17	67.1	0.78
738	chr1	27833154	27833610	CpG: 46	456	46	289	20.2	63.4	1
739	chr1	27834146	27834397	CpG: 24	251	24	181	19.1	72.1	0.74
740	chr1	27858892	27859395	CpG: 53	503	53	292	21.1	58.1	1.26
741	chr1	27867314	27867618	CpG: 33	304	33	220	21.7	72.4	0.84
742	chr1	27924732	27925589	CpG: 81	857	81	542	18.9	63.2	0.95
743	chr1	27972215	27972618	CpG: 39	403	39	283	19.4	70.2	0.79
744	chr1	28029808	28030375	CpG: 52	567	52	368	18.3	64.9	0.87
745	chr1	28071618	28071844	CpG: 24	226	24	164	21.2	72.6	0.81
746	chr1	28113171	28114122	CpG: 81	951	81	581	17	61.1	0.95
747	chr1	28157607	28157891	CpG: 22	284	22	183	15.5	64.4	0.75
748	chr1	28158606	28159425	CpG: 81	819	81	581	19.8	70.9	0.79
749	chr1	28287685	28287899	CpG: 23	214	23	139	21.5	65	1.03
750	chr1	28431732	28432184	CpG: 36	452	36	290	15.9	64.2	0.83
751	chr1	28435097	28435563	CpG: 46	466	46	301	19.7	64.6	0.95
752	chr1	28446288	28446609	CpG: 27	321	27	196	16.8	61.1	0.9
753	chr1	28458418	28459836	CpG: 138	1418	138	942	19.5	66.4	0.89
754	chr1	28527952	28528254	CpG: 27	302	27	176	17.9	58.3	1.06
755	chr1	28568628	28569318	CpG: 57	690	57	456	16.5	66.1	0.76
756	chr1	28717240	28717880	CpG: 73	640	73	416	22.8	65	1.09
757	chr1	28729624	28729898	CpG: 29	274	29	208	21.2	75.9	0.74
758	chr1	28751989	28752291	CpG: 37	302	37	215	24.5	71.2	0.97
759	chr1	28780656	28781386	CpG: 72	730	72	469	19.7	64.2	0.96
760	chr1	28791628	28792041	CpG: 49	413	49	301	23.7	72.9	0.9
761	chr1	28842140	28842485	CpG: 38	345	38	212	22	61.4	1.17
762	chr1	28935653	28936902	CpG: 128	1249	128	831	20.5	66.5	0.93
763	chr1	28974377	28974656	CpG: 26	279	26	194	18.6	69.5	0.77
764	chr1	29011088	29011935	CpG: 105	847	105	600	24.8	70.8	0.99
765	chr1	29061894	29062539	CpG: 64	645	64	438	19.8	67.9	0.86
766	chr1	29086025	29086887	CpG: 81	862	81	626	18.8	72.6	0.71
767	chr1	29113355	29114556	CpG: 88	1201	88	632	14.7	52.6	1.06
768	chr1	29320286	29324434	CpG: 394	4148	394	2837	19	68.4	0.81
769	chr1	29333397	29333759	CpG: 37	362	37	256	20.4	70.7	0.82
770	chr1	29380563	29381273	CpG: 88	710	88	491	24.8	69.2	1.05
771	chr1	29429807	29430214	CpG: 41	407	41	287	20.1	70.5	0.81
772	chr1	29435332	29437894	CpG: 215	2562	215	1432	16.8	55.9	1.09
773	chr1	29458484	29459185	CpG: 68	701	68	490	19.4	69.9	0.79
774	chr1	29459674	29459999	CpG: 29	325	29	218	17.8	67.1	0.83
775	chr1	29677549	29677826	CpG: 22	277	22	197	15.9	71.1	0.64
776	chr1	30930596	30931113	CpG: 46	517	46	357	17.8	69.1	0.75
777	chr1	30963559	30963808	CpG: 23	249	23	172	18.5	69.1	0.86
778	chr1	30964161	30964547	CpG: 43	386	43	270	22.3	69.9	0.91
779	chr1	30966863	30967174	CpG: 23	311	23	192	14.8	61.7	0.78
780	chr1	31018597	31018867	CpG: 23	270	23	183	17	67.8	0.74
781	chr1	31052708	31053099	CpG: 30	391	30	241	15.3	61.6	0.82
782	chr1	31153431	31153665	CpG: 24	234	24	173	20.5	73.9	0.75
783	chr1	31154125	31154553	CpG: 49	428	49	277	22.9	64.7	1.09
784	chr1	31310999	31311525	CpG: 60	526	60	370	22.8	70.3	0.92
785	chr1	31400687	31401080	CpG: 42	393	42	299	21.4	76.1	0.75
786	chr1	31427009	31427420	CpG: 38	411	38	284	18.5	69.1	0.78
787	chr1	31484665	31485399	CpG: 98	734	98	532	26.7	72.5	1.03
788	chr1	31541833	31542565	CpG: 55	732	55	436	15	59.6	0.85
789	chr1	31658381	31659597	CpG: 91	1216	91	668	15	54.9	0.99
790	chr1	31825058	31825358	CpG: 37	300	37	221	24.7	73.7	0.93
791	chr1	31826928	31827430	CpG: 54	502	54	372	21.5	74.1	0.78
792	chr1	31855736	31856656	CpG: 85	920	85	677	18.5	73.6	0.68
793	chr1	31882797	31883548	CpG: 65	751	65	469	17.3	62.5	0.91
794	chr1	31942124	31942456	CpG: 27	332	27	244	16.3	73.5	0.6
795	chr1	31952718	31953074	CpG: 30	356	30	245	16.9	68.8	0.72
796	chr1	31981073	31981291	CpG: 21	218	21	164	19.3	75.2	0.7
797	chr1	31994474	31994694	CpG: 18	220	18	154	16.4	70	0.67
798	chr1	31998733	31999122	CpG: 38	389	38	281	19.5	72.2	0.75
799	chr1	32000934	32002839	CpG: 141	1905	141	1097	14.8	57.6	0.92
800	chr1	32010414	32011248	CpG: 75	834	75	562	18	67.4	0.8
801	chr1	32026591	32026940	CpG: 28	349	28	221	16	63.3	0.81
802	chr1	32175974	32176969	CpG: 86	995	86	534	17.3	53.7	1.23
803	chr1	32182775	32183217	CpG: 39	442	39	294	17.6	66.5	0.82
804	chr1	32251689	32253170	CpG: 149	1481	149	974	20.1	65.8	0.93
805	chr1	32310792	32311639	CpG: 80	847	80	583	18.9	68.8	0.83
806	chr1	32346648	32346905	CpG: 19	257	19	161	14.8	62.6	0.78
807	chr1	32417741	32418401	CpG: 81	660	81	486	24.5	73.6	0.91
808	chr1	32438818	32439047	CpG: 20	229	20	152	17.5	66.4	0.82
809	chr1	32443156	32444472	CpG: 105	1316	105	851	16	64.7	0.76
810	chr1	32460108	32460627	CpG: 40	519	40	339	15.4	65.3	0.73
811	chr1	32478111	32479728	CpG: 130	1617	130	1064	16.1	65.8	0.74
812	chr1	32486505	32486773	CpG: 23	268	23	196	17.2	73.1	0.64
813	chr1	32513297	32514131	CpG: 74	834	74	562	17.7	67.4	0.81
814	chr1	32530001	32530621	CpG: 50	620	50	385	16.1	62.1	0.88
815	chr1	32573446	32574816	CpG: 147	1370	147	923	21.5	67.4	0.94
816	chr1	32589785	32590175	CpG: 40	390	40	268	20.5	68.7	0.89
817	chr1	32599531	32600604	CpG: 109	1073	109	730	20.3	68	0.88
818	chr1	32632357	32632935	CpG: 43	578	43	358	14.9	61.9	0.87
819	chr1	32665015	32665422	CpG: 30	407	30	262	14.7	64.4	0.71
820	chr1	32703087	32703648	CpG: 54	561	54	393	19.3	70.1	0.79
821	chr1	32738705	32739150	CpG: 43	445	43	230	19.3	51.7	1.47
822	chr1	32778010	32778326	CpG: 33	316	33	188	20.9	59.5	1.22
823	chr1	32889130	32889950	CpG: 96	820	96	570	23.4	69.5	0.97
824	chr1	32940606	32941452	CpG: 61	846	61	533	14.4	63	0.73
825	chr1	32980223	32980461	CpG: 27	238	27	147	22.7	61.8	1.25
826	chr1	32992014	32992615	CpG: 61	601	61	419	20.3	69.7	0.84
827	chr1	33008081	33008305	CpG: 20	224	20	159	17.9	71	0.71
828	chr1	33055262	33056493	CpG: 104	1231	104	844	16.9	68.6	0.72
829	chr1	33124273	33124984	CpG: 75	711	75	542	21.1	76.2	0.73
830	chr1	33131056	33132036	CpG: 89	980	89	675	18.2	68.9	0.79
831	chr1	33139379	33139589	CpG: 36	210	36	173	34.3	82.4	1.04
832	chr1	33202118	33203100	CpG: 86	982	86	503	17.5	51.2	1.34
833	chr1	33211045	33211566	CpG: 56	521	56	361	21.5	69.3	0.91
834	chr1	33274788	33275306	CpG: 47	518	47	343	18.1	66.2	0.84
835	chr1	33289181	33289520	CpG: 45	339	45	240	26.5	70.8	1.08
836	chr1	33319111	33319830	CpG: 60	719	60	489	16.7	68	0.73
837	chr1	33365478	33365742	CpG: 25	264	25	160	18.9	60.6	1.05
838	chr1	33385563	33385908	CpG: 26	345	26	220	15.1	63.8	0.74
839	chr1	33397846	33398114	CpG: 24	268	24	184	17.9	68.7	0.76
840	chr1	33419200	33420465	CpG: 121	1265	121	897	19.1	70.9	0.78
841	chr1	33494035	33494290	CpG: 22	255	22	177	17.3	69.4	0.72
842	chr1	33514361	33514968	CpG: 49	607	49	405	16.1	66.7	0.73
843	chr1	33518328	33518577	CpG: 20	249	20	170	16.1	68.3	0.73
844	chr1	33544733	33545691	CpG: 123	958	123	680	25.7	71	1.02
845	chr1	33587370	33588357	CpG: 99	987	99	568	20.1	57.5	1.21
846	chr1	33668589	33669516	CpG: 113	927	113	655	24.4	70.7	0.98
847	chr1	33710612	33710915	CpG: 30	303	30	198	19.8	65.3	0.93
848	chr1	33863192	33863441	CpG: 20	249	20	166	16.1	66.7	0.73
849	chr1	33871483	33871706	CpG: 18	223	18	147	16.1	65.9	0.74
850	chr1	34401370	34403563	CpG: 169	2193	169	1281	15.4	58.4	0.9
851	chr1	34414969	34415611	CpG: 62	642	62	459	19.3	71.5	0.76
852	chr1	34999615	34999863	CpG: 22	248	22	159	17.7	64.1	0.88
853	chr1	35019463	35020186	CpG: 65	723	65	462	18	63.9	0.88
854	chr1	35023005	35023323	CpG: 26	318	26	200	16.4	62.9	0.83
855	chr1	35031151	35031378	CpG: 29	227	29	171	25.6	75.3	0.9
856	chr1	35097769	35098137	CpG: 38	368	38	255	20.7	69.3	0.87
857	chr1	35104290	35104996	CpG: 70	706	70	480	19.8	68	0.87
858	chr1	35106891	35107093	CpG: 24	202	24	126	23.8	62.4	1.23
859	chr1	35123465	35124441	CpG: 89	976	89	695	18.2	71.2	0.72
860	chr1	35167334	35168793	CpG: 122	1459	122	964	16.7	66.1	0.77
861	chr1	35214824	35215523	CpG: 76	699	76	513	21.7	73.4	0.81
862	chr1	35223236	35223624	CpG: 46	388	46	285	23.7	73.5	0.91
863	chr1	35269708	35270174	CpG: 40	466	40	287	17.2	61.6	0.98
864	chr1	35317514	35317890	CpG: 35	376	35	235	18.6	62.5	0.97
865	chr1	35358918	35359178	CpG: 25	260	25	178	19.2	68.5	0.82
866	chr1	35430054	35431398	CpG: 110	1344	110	759	16.4	56.5	1.03
867	chr1	35506810	35507442	CpG: 61	632	61	420	19.3	66.5	0.88
868	chr1	35795267	35796421	CpG: 96	1154	96	770	16.6	66.7	0.76
869	chr1	35811514	35812638	CpG: 118	1124	118	791	21	70.4	0.86
870	chr1	35815019	35816031	CpG: 89	1012	89	630	17.6	62.3	0.91
871	chr1	35879556	35879848	CpG: 31	292	31	187	21.2	64	1.04
872	chr1	35945993	35946566	CpG: 63	573	63	417	22	72.8	0.83
873	chr1	35956835	35957373	CpG: 60	538	60	384	22.3	71.4	0.88
874	chr1	36007511	36008387	CpG: 82	876	82	615	18.7	70.2	0.76
875	chr1	36046086	36047048	CpG: 82	962	82	506	17	52.6	1.24
876	chr1	36107838	36108039	CpG: 16	201	16	120	15.9	59.7	0.91
877	chr1	36121088	36122318	CpG: 87	1230	87	814	14.1	66.2	0.66
878	chr1	36168836	36169849	CpG: 123	1013	123	716	24.3	70.7	0.98
879	chr1	36322141	36322552	CpG: 41	411	41	291	20	70.8	0.81
880	chr1	36326912	36327542	CpG: 78	630	78	459	24.8	72.9	0.96
881	chr1	36363348	36363708	CpG: 47	360	47	263	26.1	73.1	0.99
882	chr1	36387442	36388049	CpG: 61	607	61	406	20.1	66.9	0.95
883	chr1	36394038	36394897	CpG: 92	859	92	549	21.4	63.9	1.05
884	chr1	36414343	36415048	CpG: 73	705	73	485	20.7	68.8	0.88
885	chr1	36416542	36416914	CpG: 30	372	30	257	16.1	69.1	0.68
886	chr1	36462346	36462674	CpG: 39	328	39	228	23.8	69.5	0.99
887	chr1	36544417	36545596	CpG: 110	1179	110	824	18.7	69.9	0.77
888	chr1	36559087	36561989	CpG: 219	2902	219	1863	15.1	64.2	0.74
889	chr1	36579949	36580171	CpG: 20	222	20	145	18	65.3	0.84
890	chr1	36623676	36624460	CpG: 59	784	59	462	15.1	58.9	0.87
891	chr1	36635798	36636190	CpG: 43	392	43	266	21.9	67.9	0.96
892	chr1	36688383	36688911	CpG: 46	528	46	359	17.4	68	0.79
893	chr1	36702001	36702718	CpG: 55	717	55	415	15.3	57.9	0.94
894	chr1	37270964	37273211	CpG: 221	2247	221	1465	19.7	65.2	0.93
895	chr1	37556198	37556845	CpG: 47	647	47	394	14.5	60.9	0.78
896	chr1	37712310	37713237	CpG: 93	927	93	585	20.1	63.1	1.01
897	chr1	37752658	37753152	CpG: 62	494	62	346	25.1	70	1.02
898	chr1	37792193	37792410	CpG: 30	217	30	160	27.6	73.7	1.02
899	chr1	37795039	37795306	CpG: 21	267	21	173	15.7	64.8	0.75
900	chr1	37834015	37834327	CpG: 41	312	41	210	26.3	67.3	1.21
901	chr1	37872264	37873451	CpG: 112	1187	112	839	18.9	70.7	0.76
902	chr1	37928629	37928866	CpG: 19	237	19	140	16	59.1	0.97
903	chr1	37929882	37931173	CpG: 105	1291	105	865	16.3	67	0.73
904	chr1	37973506	37973787	CpG: 22	281	22	186	15.7	66.2	0.72
905	chr1	37990777	37991564	CpG: 96	787	96	572	24.4	72.7	0.95
906	chr1	37992289	37992599	CpG: 27	310	27	226	17.4	72.9	0.66
907	chr1	37999666	38000328	CpG: 69	662	69	444	20.8	67.1	0.93
908	chr1	38002425	38003475	CpG: 77	1050	77	660	14.7	62.9	0.79
909	chr1	38031682	38033014	CpG: 130	1332	130	888	19.5	66.7	0.88
910	chr1	38045995	38046989	CpG: 124	994	124	739	24.9	74.3	0.91
911	chr1	38097737	38098586	CpG: 64	849	64	560	15.1	66	0.7
912	chr1	38169823	38170308	CpG: 48	485	48	309	19.8	63.7	1.07
913	chr1	38227819	38228356	CpG: 37	537	37	323	13.8	60.1	0.76
914	chr1	38234171	38234575	CpG: 42	404	42	285	20.8	70.5	0.84
915	chr1	38243204	38243983	CpG: 71	779	71	464	18.2	59.6	1.04
916	chr1	38250669	38251314	CpG: 47	645	47	372	14.6	57.7	0.88
917	chr1	38282689	38286229	CpG: 312	3540	312	2043	17.6	57.7	1.06
918	chr1	38714506	38714991	CpG: 42	485	42	315	17.3	64.9	0.84
919	chr1	38816646	38817120	CpG: 57	474	57	331	24.1	69.8	1.01
920	chr1	38946966	38947527	CpG: 45	561	45	360	16	64.2	0.78
921	chr1	39042316	39042838	CpG: 72	522	72	365	27.6	69.9	1.13
922	chr1	39056196	39057163	CpG: 89	967	89	602	18.4	62.3	0.95
923	chr1	39097402	39098308	CpG: 77	906	77	523	17	57.7	1.02
924	chr1	39111066	39111936	CpG: 82	870	82	599	18.9	68.9	0.8
925	chr1	39229242	39229858	CpG: 68	616	68	442	22.1	71.8	0.86
926	chr1	39319600	39320546	CpG: 78	946	78	555	16.5	58.7	0.98
927	chr1	39343252	39344446	CpG: 121	1194	121	767	20.3	64.2	0.99
928	chr1	39646605	39647826	CpG: 133	1221	133	830	21.8	68	0.95
929	chr1	39729011	39730724	CpG: 201	1713	201	1172	23.5	68.4	1.01
930	chr1	39752952	39754355	CpG: 123	1403	123	915	17.5	65.2	0.82
931	chr1	39813904	39815254	CpG: 138	1350	138	795	20.4	58.9	1.18
932	chr1	39877597	39878294	CpG: 78	697	78	485	22.4	69.6	0.93
933	chr1	39909575	39910674	CpG: 83	1099	83	720	15.1	65.5	0.71
934	chr1	39922018	39922600	CpG: 62	582	62	416	21.3	71.5	0.83
935	chr1	39929517	39931101	CpG: 116	1584	116	1049	14.6	66.2	0.67
936	chr1	39976899	39977326	CpG: 40	427	40	279	18.7	65.3	0.92
937	chr1	40008354	40009777	CpG: 123	1423	123	924	17.3	64.9	0.82
938	chr1	40026270	40027759	CpG: 157	1489	157	931	21.1	62.5	1.09
939	chr1	40121528	40121875	CpG: 33	347	33	236	19	68	0.82
940	chr1	40139182	40140800	CpG: 171	1618	171	1113	21.1	68.8	0.89
941	chr1	40193074	40193953	CpG: 80	879	80	616	18.2	70.1	0.76
942	chr1	40277998	40279290	CpG: 104	1292	104	859	16.1	66.5	0.73
943	chr1	40335253	40335715	CpG: 48	462	48	310	20.8	67.1	0.93
944	chr1	40371095	40371796	CpG: 53	701	53	435	15.1	62.1	0.79
945	chr1	40399500	40400199	CpG: 57	699	57	436	16.3	62.4	0.85
946	chr1	40495973	40496285	CpG: 22	312	22	199	14.1	63.8	0.69
947	chr1	40496383	40496597	CpG: 24	214	24	144	22.4	67.3	1.11
948	chr1	40541773	40542458	CpG: 55	685	55	437	16.1	63.8	0.79
949	chr1	40553591	40554032	CpG: 38	441	38	295	17.2	66.9	0.77
950	chr1	40554266	40554543	CpG: 20	277	20	168	14.4	60.6	0.81
951	chr1	40554807	40555732	CpG: 87	925	87	634	18.8	68.5	0.8
952	chr1	40611802	40612609	CpG: 69	807	69	574	17.1	71.1	0.69
953	chr1	40688192	40688659	CpG: 53	467	53	340	22.7	72.8	0.88
954	chr1	40715371	40715974	CpG: 66	603	66	449	21.9	74.5	0.8
955	chr1	40746643	40747373	CpG: 69	730	69	485	18.9	66.4	0.86
956	chr1	40769747	40770026	CpG: 24	279	24	171	17.2	61.3	0.92
957	chr1	40892439	40892723	CpG: 23	284	23	191	16.2	67.3	0.75
958	chr1	40903698	40903965	CpG: 37	267	37	211	27.7	79	0.89
959	chr1	40929749	40930562	CpG: 89	813	89	561	21.9	69	0.92
960	chr1	41021677	41022748	CpG: 98	1071	98	573	18.3	53.5	1.3
961	chr1	41040506	41040985	CpG: 51	479	51	350	21.3	73.1	0.8
962	chr1	41056427	41057178	CpG: 70	751	70	512	18.6	68.2	0.8
963	chr1	41057434	41057736	CpG: 24	302	24	198	15.9	65.6	0.74
964	chr1	41075942	41077023	CpG: 76	1081	76	718	14.1	66.4	0.65
965	chr1	41099536	41100872	CpG: 135	1336	135	852	20.2	63.8	0.99
966	chr1	41122327	41122880	CpG: 67	553	67	412	24.2	74.5	0.88
967	chr1	41217457	41218793	CpG: 139	1336	139	858	20.8	64.2	1.01
968	chr1	41256005	41256280	CpG: 25	275	25	184	18.2	66.9	0.81
969	chr1	41479544	41480914	CpG: 131	1370	131	849	19.1	62	0.99
970	chr1	41599267	41600877	CpG: 158	1610	158	1050	19.6	65.2	0.93
971	chr1	41604563	41605129	CpG: 43	566	43	320	15.2	56.5	0.95
972	chr1	41619851	41621791	CpG: 168	1940	168	1224	17.3	63.1	0.88
973	chr1	41661857	41662213	CpG: 28	356	28	252	15.7	70.8	0.63
974	chr1	41734437	41734903	CpG: 60	466	60	352	25.8	75.5	0.91
975	chr1	41754375	41754630	CpG: 23	255	23	187	18	73.3	0.67
976	chr1	41899967	41901219	CpG: 113	1252	113	742	18.1	59.3	1.03
977	chr1	42156227	42156590	CpG: 38	363	38	236	20.9	65	0.99
978	chr1	42273442	42274567	CpG: 112	1125	112	772	19.9	68.6	0.85
979	chr1	42384072	42384278	CpG: 22	206	22	151	21.4	73.3	0.8
980	chr1	42572852	42573957	CpG: 114	1105	114	772	20.6	69.9	0.85
981	chr1	42618565	42619575	CpG: 123	1010	123	708	24.4	70.1	1.01
982	chr1	42694303	42695162	CpG: 81	859	81	549	18.9	63.9	0.92
983	chr1	42701384	42702087	CpG: 56	703	56	413	15.9	58.7	0.93
984	chr1	42896564	42897009	CpG: 38	445	38	285	17.1	64	0.84
985	chr1	42920087	42921603	CpG: 137	1516	137	849	18.1	56	1.15
986	chr1	42976702	42976910	CpG: 15	208	15	138	14.4	66.3	0.67
987	chr1	43004801	43005946	CpG: 123	1145	123	814	21.5	71.1	0.85
988	chr1	43023349	43023669	CpG: 35	320	35	232	21.9	72.5	0.84
989	chr1	43055147	43055677	CpG: 45	530	45	321	17	60.6	0.93
990	chr1	43084845	43085100	CpG: 26	255	26	181	20.4	71	0.81
991	chr1	43125372	43125581	CpG: 15	209	15	118	14.4	56.5	0.91
992	chr1	43125828	43126029	CpG: 15	201	15	140	14.9	69.7	0.63
993	chr1	43126534	43126757	CpG: 17	223	17	149	15.2	66.8	0.69
994	chr1	43162422	43163138	CpG: 67	716	67	481	18.7	67.2	0.83
995	chr1	43196054	43197355	CpG: 130	1301	130	851	20	65.4	0.93
996	chr1	43245454	43245921	CpG: 43	467	43	326	18.4	69.8	0.76
997	chr1	43306477	43306921	CpG: 42	444	42	298	18.9	67.1	0.84
998	chr1	43386075	43386429	CpG: 29	354	29	232	16.4	65.5	0.78
999	chr1	43410090	43410639	CpG: 45	549	45	341	16.4	62.1	0.88
1000	chr1	43511071	43511416	CpG: 30	345	30	243	17.4	70.4	0.7
1001	chr1	43543109	43543467	CpG: 43	358	43	260	24	72.6	0.91
1002	chr1	43586892	43587864	CpG: 76	972	76	601	15.6	61.8	0.82
1003	chr1	43596721	43597646	CpG: 75	925	75	585	16.2	63.2	0.81
1004	chr1	43605401	43605660	CpG: 27	259	27	189	20.8	73	0.81
1005	chr1	43606415	43606724	CpG: 28	309	28	226	18.1	73.1	0.68
1006	chr1	43627962	43628508	CpG: 50	546	50	360	18.3	65.9	0.85
1007	chr1	43691670	43692401	CpG: 78	731	78	488	21.3	66.8	0.96
1008	chr1	43769311	43770179	CpG: 77	868	77	525	17.7	60.5	1.03
1009	chr1	43803873	43804440	CpG: 59	567	59	412	20.8	72.7	0.81
1010	chr1	43829342	43829766	CpG: 44	424	44	298	20.8	70.3	0.84
1011	chr1	43836056	43836344	CpG: 30	288	30	205	20.8	71.2	0.85
1012	chr1	43843479	43843729	CpG: 17	250	17	160	13.6	64	0.67
1013	chr1	43888203	43888896	CpG: 49	693	49	433	14.1	62.5	0.77
1014	chr1	43945255	43946350	CpG: 109	1095	109	687	19.9	62.7	1.01
1015	chr1	44171655	44172122	CpG: 35	467	35	328	15	70.2	0.62
1016	chr1	44174344	44175010	CpG: 73	666	73	457	21.9	68.6	0.95
1017	chr1	44184660	44185391	CpG: 77	731	77	524	21.1	71.7	0.82
1018	chr1	44207996	44208701	CpG: 48	705	48	442	13.6	62.7	0.7
1019	chr1	44212729	44213843	CpG: 121	1114	121	776	21.7	69.7	0.9
1020	chr1	44217222	44218209	CpG: 85	987	85	587	17.2	59.5	1.01
1021	chr1	44229737	44230359	CpG: 61	622	61	447	19.6	71.9	0.78
1022	chr1	44268216	44269699	CpG: 141	1483	141	914	19	61.6	1
1023	chr1	44341578	44341986	CpG: 28	408	28	261	13.7	64	0.67
1024	chr1	44451590	44452052	CpG: 36	462	36	299	15.6	64.7	0.74
1025	chr1	44593244	44593700	CpG: 45	456	45	299	19.7	65.6	0.95
1026	chr1	44643696	44646634	CpG: 243	2938	243	1892	16.5	64.4	0.8
1027	chr1	44655723	44656859	CpG: 110	1136	110	770	19.4	67.8	0.84
1028	chr1	44855326	44855872	CpG: 53	546	53	339	19.4	62.1	1.02
1029	chr1	44869868	44870636	CpG: 84	768	84	541	21.9	70.4	0.89
1030	chr1	44892824	44893310	CpG: 35	486	35	307	14.4	63.2	0.73
1031	chr1	44912357	44913171	CpG: 58	814	58	527	14.3	64.7	0.68
1032	chr1	44962292	44963145	CpG: 79	853	79	591	18.5	69.3	0.77
1033	chr1	44977910	44978332	CpG: 43	422	43	255	20.4	60.4	1.14
1034	chr1	45013600	45014487	CpG: 83	887	83	589	18.7	66.4	0.85
1035	chr1	45022447	45022939	CpG: 60	492	60	372	24.4	75.6	0.87
1036	chr1	45024549	45024879	CpG: 38	330	38	239	23	72.4	0.88
1037	chr1	45038121	45039370	CpG: 112	1249	112	813	17.9	65.1	0.85
1038	chr1	45044266	45044905	CpG: 72	639	72	469	22.5	73.4	0.84
1039	chr1	45051352	45052231	CpG: 84	879	84	625	19.1	71.1	0.76
1040	chr1	45081130	45081746	CpG: 67	616	67	458	21.8	74.4	0.81
1041	chr1	45224624	45225031	CpG: 37	407	37	272	18.2	66.8	0.81
1042	chr1	45248812	45249609	CpG: 78	797	78	565	19.6	70.9	0.78
1043	chr1	45444289	45444975	CpG: 93	686	93	488	27.1	71.1	1.08
1044	chr1	45541800	45542504	CpG: 60	704	60	466	17	66.2	0.82
1045	chr1	45565006	45565888	CpG: 95	882	95	617	21.5	70	0.88
1046	chr1	45578151	45578570	CpG: 56	419	56	292	26.7	69.7	1.1
1047	chr1	45728932	45729480	CpG: 51	548	51	387	18.6	70.6	0.76
1048	chr1	45738173	45738636	CpG: 33	463	33	258	14.3	55.7	0.92
1049	chr1	45759750	45760390	CpG: 58	640	58	413	18.1	64.5	0.87
1050	chr1	45788990	45789281	CpG: 27	291	27	193	18.6	66.3	0.85
1051	chr1	45822177	45823169	CpG: 85	992	85	651	17.1	65.6	0.8
1052	chr1	45860781	45861729	CpG: 85	948	85	640	17.9	67.5	0.8
1053	chr1	45924338	45925667	CpG: 116	1329	116	843	17.5	63.4	0.88
1054	chr1	45988820	45989101	CpG: 39	281	39	206	27.8	73.3	1.04
1055	chr1	46041686	46042407	CpG: 80	721	80	459	22.2	63.7	1.14
1056	chr1	46370713	46371716	CpG: 84	1003	84	642	16.7	64	0.82
1057	chr1	46405276	46405519	CpG: 27	243	27	163	22.2	67.1	1
1058	chr1	46441408	46441845	CpG: 34	437	34	275	15.6	62.9	0.79
1059	chr1	46478495	46478752	CpG: 34	257	34	176	26.5	68.5	1.14
1060	chr1	46540012	46541623	CpG: 149	1611	149	1120	18.5	69.5	0.81
1061	chr1	46578926	46579423	CpG: 47	497	47	299	18.9	60.2	1.05
1062	chr1	46632311	46632878	CpG: 71	567	71	418	25	73.7	0.93
1063	chr1	46686373	46686930	CpG: 54	557	54	333	19.4	59.8	1.09
1064	chr1	46704717	46705479	CpG: 72	762	72	450	18.9	59.1	1.08
1065	chr1	46712823	46713024	CpG: 15	201	15	125	14.9	62.2	0.81
1066	chr1	46723755	46724379	CpG: 48	624	48	357	15.4	57.2	0.94
1067	chr1	46727380	46729708	CpG: 175	2328	175	1387	15	59.6	0.86
1068	chr1	46771219	46771836	CpG: 58	617	58	340	18.8	55.1	1.24
1069	chr1	46782162	46782719	CpG: 49	557	49	387	17.6	69.5	0.74
1070	chr1	46842202	46842766	CpG: 51	564	51	383	18.1	67.9	0.79
1071	chr1	46851167	46851554	CpG: 39	387	39	247	20.2	63.8	0.99
1072	chr1	46854603	46855113	CpG: 45	510	45	354	17.6	69.4	0.77
1073	chr1	46906261	46906982	CpG: 77	721	77	484	21.4	67.1	0.97
1074	chr1	46956989	46957670	CpG: 72	681	72	465	21.1	68.3	0.91
1075	chr1	47261813	47262220	CpG: 40	407	40	280	19.7	68.8	0.83
